628.64,590.17,569.09,559.23,553.53,549.84,547.26,545.37,543.93,542.8,541.9,541.15,540.54,540.01,539.57,539.19,538.85,538.56,538.3,538.07,537.87,537.68,537.52,537.36,537.23,537.1,536.99,536.88,536.78,536.69,536.61,536.53,536.46,536.39,536.33,536.27,536.22,536.17,536.12,536.07,536.03,535.99,535.95,535.92,535.88,535.85,535.82,535.79,535.77,535.74,535.72,535.7,535.67,535.65,535.63,535.62,535.6,535.58,535.57,535.55,535.54,535.53,535.52,535.51,535.49,535.48,535.48,535.47,535.46,535.45,535.44,535.44,535.43,535.43,535.42,535.42,535.41,535.41,535.41,535.4,535.4,535.4,535.4,535.4,535.39,535.39,535.39,535.39,535.39,535.39,535.39,535.4,535.4,535.4,535.4,535.4,535.4,535.41,535.41,535.41,535.42
729.06,680.85,657.39,646.44,639.76,635.12,631.65,628.91,626.66,624.77,623.15,621.73,620.46,619.33,618.29,617.35,616.47,615.66,614.9,614.19,613.52,612.89,612.29,611.71,611.17,610.64,610.14,609.66,609.2,608.75,608.32,607.9,607.5,607.11,606.73,606.36,606,605.65,605.32,604.99,604.67,604.35,604.05,603.75,603.46,603.17,602.89,602.62,602.36,602.09,601.84,601.59,601.34,601.1,600.87,600.64,600.41,600.19,599.97,599.76,599.55,599.34,599.14,598.94,598.74,598.55,598.36,598.18,598,597.82,597.64,597.47,597.3,597.13,596.96,596.8,596.64,596.48,596.33,596.17,596.02,595.88,595.73,595.59,595.44,595.31,595.17,595.03,594.9,594.77,594.64,594.51,594.39,594.26,594.14,594.02,593.9,593.78,593.67,593.56,593.44
681.01,638.45,619.64,609.78,603.46,598.93,595.46,592.68,590.37,588.4,586.7,585.21,583.88,582.68,581.6,580.61,579.71,578.87,578.09,577.37,576.69,576.06,575.46,574.9,574.37,573.86,573.38,572.93,572.49,572.08,571.68,571.3,570.94,570.59,570.26,569.94,569.63,569.33,569.05,568.77,568.5,568.24,567.99,567.75,567.52,567.29,567.08,566.86,566.66,566.46,566.27,566.08,565.9,565.72,565.55,565.38,565.22,565.06,564.91,564.76,564.61,564.47,564.33,564.2,564.07,563.94,563.81,563.69,563.57,563.46,563.35,563.24,563.13,563.02,562.92,562.82,562.72,562.63,562.54,562.45,562.36,562.27,562.19,562.1,562.02,561.95,561.87,561.79,561.72,561.65,561.58,561.51,561.44,561.38,561.31,561.25,561.19,561.13,561.07,561.01,560.96
712.88,661.36,637.82,626.19,619.08,614.15,610.47,607.57,605.2,603.22,601.52,600.06,598.77,597.63,596.62,595.7,594.88,594.13,593.45,592.83,592.26,591.73,591.24,590.8,590.38,589.99,589.63,589.3,588.99,588.69,588.42,588.17,587.93,587.7,587.49,587.29,587.11,586.93,586.77,586.61,586.47,586.33,586.2,586.07,585.96,585.85,585.75,585.65,585.56,585.47,585.39,585.31,585.24,585.17,585.1,585.04,584.98,584.93,584.87,584.83,584.78,584.74,584.7,584.66,584.62,584.59,584.56,584.53,584.5,584.47,584.45,584.43,584.41,584.39,584.37,584.35,584.34,584.32,584.31,584.3,584.29,584.28,584.27,584.27,584.26,584.26,584.25,584.25,584.25,584.24,584.24,584.24,584.25,584.25,584.25,584.25,584.26,584.26,584.26,584.27,584.27
443.18,408.76,393.58,386.72,382.76,380.16,378.3,376.9,375.81,374.92,374.19,373.56,373.03,372.56,372.15,371.78,371.45,371.15,370.88,370.63,370.4,370.19,370,369.82,369.65,369.5,369.36,369.22,369.1,368.98,368.87,368.77,368.68,368.59,368.51,368.43,368.36,368.29,368.22,368.16,368.11,368.06,368.01,367.96,367.92,367.88,367.85,367.81,367.78,367.75,367.73,367.7,367.68,367.66,367.64,367.63,367.61,367.6,367.59,367.58,367.58,367.57,367.57,367.56,367.56,367.56,367.56,367.56,367.57,367.57,367.58,367.58,367.59,367.6,367.61,367.62,367.63,367.64,367.65,367.67,367.68,367.7,367.71,367.73,367.75,367.77,367.79,367.81,367.83,367.85,367.87,367.89,367.91,367.94,367.96,367.98,368.01,368.03,368.06,368.08,368.11
684.72,636.81,615.75,605.5,599.26,595,591.87,589.46,587.55,585.98,584.67,583.55,582.59,581.75,581,580.34,579.74,579.19,578.7,578.24,577.82,577.43,577.07,576.73,576.41,576.11,575.83,575.56,575.31,575.07,574.84,574.62,574.41,574.21,574.02,573.83,573.66,573.49,573.32,573.17,573.01,572.87,572.73,572.59,572.46,572.33,572.2,572.08,571.96,571.85,571.74,571.63,571.53,571.42,571.32,571.23,571.13,571.04,570.95,570.86,570.78,570.7,570.62,570.54,570.46,570.38,570.31,570.24,570.17,570.1,570.03,569.97,569.9,569.84,569.78,569.72,569.66,569.6,569.55,569.49,569.44,569.39,569.33,569.28,569.24,569.19,569.14,569.09,569.05,569,568.96,568.92,568.88,568.84,568.8,568.76,568.72,568.68,568.65,568.61,568.57
627.42,582.15,564.89,555.74,549.94,545.88,542.82,540.42,538.47,536.84,535.46,534.26,533.21,532.29,531.46,530.71,530.03,529.41,528.85,528.33,527.85,527.4,526.99,526.6,526.24,525.9,525.58,525.28,525,524.74,524.49,524.25,524.02,523.81,523.61,523.41,523.23,523.05,522.89,522.73,522.57,522.43,522.29,522.16,522.03,521.91,521.79,521.68,521.57,521.47,521.37,521.27,521.18,521.09,521.01,520.92,520.84,520.77,520.7,520.62,520.56,520.49,520.43,520.37,520.31,520.25,520.2,520.14,520.09,520.04,520,519.95,519.91,519.86,519.82,519.78,519.74,519.71,519.67,519.64,519.6,519.57,519.54,519.51,519.48,519.45,519.42,519.4,519.37,519.35,519.33,519.3,519.28,519.26,519.24,519.22,519.2,519.18,519.17,519.15,519.13
