0.98366,0.74657,0.5595,0.44722,0.37263,0.32008,0.28141,0.25196,0.22892,0.21048,0.19546
1.0143,0.72158,0.51457,0.41409,0.3559,0.31773,0.29059,0.27019,0.25425,0.24143,0.23093
1.062,0.75517,0.5703,0.4641,0.39626,0.35005,0.31691,0.29206,0.27271,0.25714,0.24428
1.0402,0.73872,0.55786,0.45519,0.39027,0.34587,0.31352,0.28876,0.26906,0.25293,0.23944
1.1262,0.80537,0.56825,0.44177,0.36488,0.3139,0.27823,0.25236,0.2331,0.21843,0.20703
1.0739,0.75978,0.55406,0.44528,0.37662,0.32855,0.29271,0.26492,0.2428,0.22489,0.2102
1.0451,0.71368,0.53956,0.43628,0.36923,0.32263,0.28852,0.26256,0.24222,0.2259,0.21257
