1004.3,1004,1003.9,1003.9,1003.8,1003.7,1003.7,1003.7,1003.7,1003.7,1003.7,1003.7,1003.7,1003.7,1003.7
1012.4,1011.9,1011.8,1011.8,1011.8,1011.9,1011.9,1012,1012,1012.1,1012.2,1012.2,1012.3,1012.3,1012.4
1090.2,1089.6,1089.4,1089.3,1089.3,1089.3,1089.4,1089.4,1089.5,1089.5,1089.6,1089.6,1089.7,1089.7,1089.8
1105.7,1105.4,1105.3,1105.3,1105.4,1105.4,1105.5,1105.5,1105.6,1105.6,1105.6,1105.7,1105.7,1105.7,1105.7
492.76,492.75,492.88,492.98,493.05,493.11,493.16,493.2,493.23,493.26,493.29,493.31,493.33,493.35,493.37
1036.3,1036.2,1036.2,1036.1,1036.1,1036.1,1036.1,1036.1,1036.1,1036.2,1036.2,1036.2,1036.2,1036.2,1036.2
903.99,903.6,903.5,903.53,903.6,903.69,903.78,903.87,903.94,904.01,904.07,904.11,904.16,904.19,904.22
