-1.942,13.538,-7.5993,-1.9432,13.538,-7.5993,-1.9444,13.537,-7.5998,-1.9451,13.536,-7.6001,-1.9457,13.535,-7.6004,-1.9462,13.534,-7.6006,-1.9466,13.533,-7.6008,-1.947,13.532,-7.601,-1.9473,13.531,-7.6011,-1.9477,13.53,-7.6012,-1.948,13.529,-7.6013
-5.37,22.536,-5.7659,-5.3683,22.539,-5.7645,-5.3666,22.541,-5.7636,-5.3651,22.543,-5.7633,-5.3637,22.545,-5.7632,-5.3625,22.547,-5.7631,-5.3614,22.548,-5.7632,-5.3604,22.55,-5.7633,-5.3595,22.551,-5.7633,-5.3586,22.552,-5.7634,-5.3578,22.553,-5.7635
-12.514,19.353,-2.6954,-12.514,19.355,-2.6942,-12.514,19.354,-2.6929,-12.514,19.354,-2.6919,-12.514,19.354,-2.6911,-12.514,19.353,-2.6903,-12.514,19.352,-2.6896,-12.514,19.351,-2.689,-12.514,19.351,-2.6883,-12.514,19.35,-2.6878,-12.514,19.349,-2.6872
1.3098,15.953,-0.94643,1.3105,15.952,-0.94609,1.3105,15.951,-0.94615,1.3105,15.951,-0.94607,1.3105,15.95,-0.94589,1.3107,15.949,-0.94566,1.3109,15.949,-0.94539,1.3111,15.948,-0.9451,1.3115,15.947,-0.94479,1.3118,15.947,-0.94448,1.3121,15.946,-0.94416
-7.8444,26.428,1.3747,-7.8452,26.431,1.3762,-7.846,26.432,1.3764,-7.8468,26.433,1.3763,-7.8476,26.434,1.3761,-7.8485,26.436,1.3757,-7.8494,26.437,1.3752,-7.8503,26.439,1.3747,-7.8513,26.44,1.3742,-7.8523,26.441,1.3737,-7.8533,26.442,1.3732
0.95483,20.939,4.8251,0.95351,20.939,4.8242,0.95189,20.939,4.8234,0.95059,20.939,4.8229,0.94952,20.938,4.8225,0.94863,20.938,4.8222,0.94789,20.938,4.8219,0.94728,20.938,4.8217,0.94678,20.938,4.8215,0.94637,20.938,4.8214,0.94604,20.938,4.8213
-3.9228,27.025,6.6305,-3.922,27.028,6.6323,-3.9218,27.03,6.6335,-3.9217,27.032,6.6343,-3.9217,27.034,6.6349,-3.9219,27.035,6.6354,-3.922,27.037,6.6357,-3.9223,27.038,6.6359,-3.9226,27.039,6.6361,-3.9229,27.04,6.6361,-3.9233,27.041,6.6361
