142.3,470.43
140.98,471.03
139.79,471.65
138.71,472.3
137.75,472.99
136.89,473.73
136.14,474.51
135.47,475.34
134.88,476.21
134.35,477.12
133.87,478.06
133.43,479.03
133.01,480.02
132.59,481.01
132.17,482
131.72,482.98
131.24,483.94
130.71,484.86
130.1,485.75
129.44,486.58
128.67,487.35
127.85,488.03
126.97,488.71
126.04,489.33
125.08,489.98
124.11,490.63
123.13,491.29
122.16,491.97
121.19,492.68
120.26,493.43
119.39,494.23
118.56,495.07
117.78,495.96
117.05,496.9
116.45,497.88
115.98,498.89
115.63,499.92
115.34,500.95
115.17,501.95
115.12,502.98
115.22,503.98
115.38,505
115.62,506
115.93,507.02
116.29,508.04
116.7,509.04
117.14,510
117.61,511
118.11,512
118.59,513
119.01,514
119.41,515
119.71,516
119.98,517
120.21,518
120.4,519
120.56,520
120.65,521
120.74,522
120.83,523
120.89,524
120.94,525
121.04,525.96
121.12,526.96
121.26,527.94
121.4,528.96
121.52,529.97
121.67,531.02
121.87,532.05
122.14,533.11
122.39,534.17
122.74,535.21
123.15,536.22
123.64,537.18
124.25,538.09
124.92,538.95
125.7,539.76
126.52,540.52
127.39,541.23
128.28,541.9
129.2,542.55
130.16,543.19
131.09,543.81
132.03,544.45
132.84,545.1
133.59,545.77
134.27,546.45
134.86,547.2
135.38,548.02
135.77,548.91
136.1,549.85
136.29,550.84
136.49,551.87
136.66,552.92
136.77,553.97
136.98,555.01
137.24,556
137.57,557
137.97,557.91
138.44,558.85
138.96,559.76
139.57,560.69
140.27,561.55
141.03,562.47
141.8,563.4
142.63,564.31
143.44,565.24
144.23,566.19
145.05,567.13
145.91,568.03
146.78,568.95
147.61,569.83
148.42,570.73
149.22,571.6
150.01,572.45
150.82,573.29
151.6,574.15
152.4,574.97
153.18,575.79
154.02,576.54
154.88,577.25
155.75,577.94
156.64,578.58
157.53,579.19
158.42,579.78
159.29,580.36
160.21,580.89
161.12,581.44
162.03,581.95
162.99,582.49
163.97,582.98
164.93,583.43
165.92,583.83
166.89,584.26
167.88,584.65
168.95,585
169.99,585.28
171.07,585.53
172.11,585.72
173.13,585.8
174.12,585.83
175.07,585.77
176.05,585.59
177.02,585.27
177.96,584.86
178.84,584.3
179.71,583.65
180.55,582.87
181.34,582
182.07,581.08
182.72,580.14
183.29,579.14
183.77,578.14
184.16,577.11
184.46,576.1
184.68,575.05
184.82,574.01
184.89,572.99
184.91,571.97
184.84,570.96
184.77,569.94
184.69,568.96
184.56,567.96
184.46,567
184.33,566
184.21,565
184.12,564
184.06,563
184.06,562
184.04,561
183.97,560
183.93,559
183.84,558
183.78,557
183.67,556
183.55,555
183.35,554
183.12,553
182.81,552
182.38,551
181.95,550
181.44,549
180.91,548
180.35,547
179.77,546
179.16,545
178.53,544
177.89,543
177.25,542
176.62,541
176.01,540
175.42,539
174.89,538
174.34,537
173.9,536
173.45,535
173.05,534
172.73,533
172.44,532
172.23,531
172,530
171.88,529
171.78,528
171.72,527
171.7,526
171.79,525
171.98,524
172.28,523
172.62,522
173,521
173.45,520
173.96,519
174.53,518
175.13,517
175.79,516
176.46,515
177.17,514
177.9,513
178.58,512
179.28,511
179.98,510
180.68,509
181.37,508
182.05,507
182.72,506
183.37,505
184.08,504
184.79,503
185.52,502
186.29,501
187.14,500
188.02,499
188.91,498
189.78,497.04
190.59,496.04
191.4,495.02
192.19,494
193.02,492.97
193.85,491.94
194.74,490.92
195.69,489.91
196.6,488.92
197.42,487.94
198.18,487.01
198.95,486.1
199.68,485.19
200.45,484.27
201.2,483.32
201.92,482.36
202.59,481.41
203.19,480.43
203.69,479.43
204.07,478.47
204.37,477.51
204.56,476.57
204.61,475.68
204.53,474.86
204.3,474.17
203.91,473.54
203.37,473.01
202.73,472.58
201.98,472.27
201.12,472.07
200.23,471.96
199.29,471.99
198.31,472.14
197.29,472.41
196.24,472.77
195.13,473.12
194.03,473.48
192.94,473.82
191.88,474.16
190.86,474.41
189.89,474.57
188.96,474.65
188,474.67
187,474.66
186,474.64
185,474.59
184,474.52
183,474.45
182,474.38
181,474.37
180,474.36
179,474.36
178,474.34
177,474.31
176,474.29
175,474.31
174,474.38
173,474.5
172,474.65
171,474.81
170,475
169,475.16
168,475.31
167,475.48
166,475.64
165,475.78
164,475.93
163,476.02
162,476.06
161,476.12
160,476.15
159,476.15
158,476.09
157,475.96
156,475.76
155,475.49
154,475.15
153,474.74
152,474.26
151,473.73
150,473.16
149,472.56
148,471.95
147,471.36
146,470.83
145,470.39
144,470.07
143,469.94
142,470.05
